,Streambed Embeddedness (%),Prediction,Residual,Residual_Abs,Site ID,Unique ID,Latitude,Longitude,Collection Date,Bankfull Shear Velocity (m/s) (QT),Soil Bulk Density (QT),Avg Watershed Elev (QT),Hydraulic Conductivity (QT),% Evergreen Forest (CBRT),% Crop Land (CBRT),% Deciduous Forest (CBRT),% Hay (CBRT),Impervious Surface (YJ),Annual Runoff (QT),CTI Wetness Index (QT),Atlantic Plain Division,Interior Highlands Division,Interior Plains Division,Intermontane Plateaus Division,Laurentian Upland Division,Pacific Mountain Division,Rocky Mountain Division,text
662,34.36363636,45.890369235261225,-11.526732875261224,11.526732875261224,NRS18_UT_10039,2014685,40.339104,-110.30329,2019-09-18,0.884009754969362,0.30051058833852,1.756024137435206,0.2248957780538087,3.772965844140039,0.2327703595604556,1.378852267894611,1.219293352308598,-1.204434769248548,-0.1955617850383235,-0.4374147155914373,False,False,False,True,False,False,False,"Site ID NRS18_UT_10039, Actual: 34%, Prediction: 45%"
209,40.27272727,60.60355524832116,-20.33082797832116,20.33082797832116,NRS18_PA_10035,2012913,40.364243,-75.27295,2018-07-17,-0.006520931423898259,0.812973781357558,-1.213952485224711,-2.154289423491052,0.0,2.089984747566934,2.534708240201076,3.620678511542776,1.665900450333735,0.7185397336057819,0.6428963420021683,False,False,False,False,False,False,False,"Site ID NRS18_PA_10035, Actual: 40%, Prediction: 60%"
265,94.63636364,65.6216150377355,29.014748602264504,29.014748602264504,NRS18_WY_10546,2013557,41.69606,-110.97992,2018-09-20,0.0613347556845094,-1.587572969859976,1.17145685003983,-0.8166089739152766,0.5345674006086972,0.0,0.9764065453379633,0.0,-0.2394470043127229,-0.7423812119254038,-0.6493239131864655,False,False,False,False,False,False,True,"Site ID NRS18_WY_10546, Actual: 94%, Prediction: 65%"
334,40.49090909,44.291181744074954,-3.800272654074952,3.800272654074952,NRS18_WV_10010,2012527,38.26276,-81.22257,2018-06-05,0.6917825744635877,0.4159872201896752,-0.1889192736297482,-0.257119702457671,0.3945489183877753,0.0,4.243411600583993,0.6702880694870393,-0.7340849155688153,1.620621420748612,-1.582990993705205,False,False,False,False,False,False,False,"Site ID NRS18_WV_10010, Actual: 40%, Prediction: 44%"
500,35.45454545,31.856253608124398,3.5982918418756,3.5982918418756,NRS18_ID_10021,2013446,46.8368,-115.4679,2018-09-05,2.241804884312228,-1.756024137435205,0.6269420983418811,-0.7842687804395455,4.155691647934582,0.0,0.09322813686256072,0.0,-1.403272108585552,1.878200088083332,-2.181637237756449,False,False,False,False,False,False,True,"Site ID NRS18_ID_10021, Actual: 35%, Prediction: 31%"
494,85.83333333,80.80421617500716,5.029117154992846,5.029117154992846,NRS18_WY_10251,2013789,41.83307,-104.14816,2019-06-13,-1.709226785899973,0.820254989827598,0.6080049616641406,-0.3806891470093434,0.0,2.801019236932492,0.4425367260738826,1.343802143522632,-0.7244087822378785,-1.397274951313137,1.318593969905834,False,False,True,False,False,False,False,"Site ID NRS18_WY_10251, Actual: 85%, Prediction: 80%"
630,77.54545455,67.73940270105365,9.806051848946353,9.806051848946353,NRS18_NY_10068,2013954,43.007107,-76.68105,2019-07-01,0.1479095492076164,1.303196149511084,-1.20043927687791,-1.250167699471135,0.7416469084553906,3.496583208381145,2.670458308548278,2.44556508421015,0.7725051907158499,0.3569572238097776,0.6590159352147299,False,False,True,False,False,False,False,"Site ID NRS18_NY_10068, Actual: 77%, Prediction: 67%"
596,74.72727273,44.94988586449226,29.777386865507737,29.777386865507737,NRS18_OH_10001,2012752,40.706627,-80.79917,2018-06-27,-0.3863039275402572,0.5448625208180219,-0.3708919622322723,-0.9172702541201592,1.181478244073093,1.175193666342366,4.016402975322121,2.689315883944893,-0.1153530430764115,0.2896129183815265,-0.6001787759898454,False,False,False,False,False,False,False,"Site ID NRS18_OH_10001, Actual: 74%, Prediction: 44%"
881,91.0,84.819144046493,6.180855953507006,6.180855953507006,NRS18_MI_10039,2013462,43.152428,-85.966515,2018-09-11,-0.984923171375538,0.8021320332815293,-0.8878716770698903,1.337494138268569,0.7799760988731406,3.914299224039314,2.40486397773812,0.7197118632296021,1.335122973588447,0.163751010142192,1.156054931587803,False,False,True,False,False,False,False,"Site ID NRS18_MI_10039, Actual: 91%, Prediction: 84%"
693,48.0,42.30959208299822,5.690407917001778,5.690407917001778,NRS18_MT_10032,2014507,46.405865,-112.3704,2019-08-25,0.5676990540022769,0.8878716770698907,1.092271371708488,-1.176653018252129,4.463406943220383,0.0,0.0,0.0,-1.409289086000716,-0.5554834958099708,-0.5403294920036211,False,False,False,False,False,False,True,"Site ID NRS18_MT_10032, Actual: 48%, Prediction: 42%"
650,63.63636364,68.55937767842764,-4.923014038427638,4.923014038427638,NRS18_PA_10042,2013400,41.890766,-79.99304,2018-08-28,-5.199337582605575,0.2463503587379026,-0.0717913584271175,-0.7321125146724092,1.528423767499727,2.014466124840375,3.392106164445217,2.886049051657133,0.6888303144365013,1.161158314751895,0.3947490553169256,False,False,False,False,False,False,False,"Site ID NRS18_PA_10042, Actual: 63%, Prediction: 68%"
96,87.16666667,58.509594695701125,28.657071974298873,28.657071974298873,NRS18_WI_10004,2013022,43.532967,-90.62979,2018-07-25,0.2436625298441503,0.1743346143877144,-0.4032224313715819,-0.2168774519214858,0.7829955074236583,2.245263973933445,3.774556711364591,2.859566568789843,-0.1285663385920129,-0.1163336253374028,-0.959814062887682,False,False,True,False,False,False,False,"Site ID NRS18_WI_10004, Actual: 87%, Prediction: 58%"
464,61.08333333,72.63624589336865,-11.55291256336865,11.55291256336865,NRS18_SD_10005,2014714,43.070133,-98.8004,2019-09-25,0.04566205925245426,-1.625489625448537,0.1058355893097045,0.6917825744635877,0.213149644670626,2.690357406572459,1.804407669813023,0.990451088518207,-0.491133678998777,-1.432764750576352,-0.1584661523835981,False,False,True,False,False,False,False,"Site ID NRS18_SD_10005, Actual: 61%, Prediction: 72%"
828,76.72727273,58.77377575902504,17.953496970974953,17.953496970974953,NRS18_NV_10007,2012746,41.552433,-116.196014,2018-06-27,0.2679189502962089,-1.010669127535199,0.9312641114814956,0.09011001361114496,0.3921962738808434,0.0,1.029222449902617,0.3636425237990526,-1.163400269622488,-0.6917825744635877,-1.050595673878948,False,False,False,True,False,False,False,"Site ID NRS18_NV_10007, Actual: 76%, Prediction: 58%"
816,5.4,37.98140250886126,-32.58140250886126,32.58140250886126,NRS18_OR_10069,2014265,42.01749,-123.94966,2019-07-31,1.587572969859972,-1.192435491780295,0.3306684963186561,-0.7185397336057816,1.888025666608752,0.0,0.0,0.0,0.02560565943504447,2.562043538909033,-1.404232120720026,False,False,False,False,False,True,False,"Site ID NRS18_OR_10069, Actual: 5%, Prediction: 37%"
478,37.27272727,54.10213587645777,-16.829408606457775,16.829408606457775,NRS18_MN_10019,2014301,43.563107,-91.73164,2019-08-05,-0.1505471091716996,-0.8667916254463329,-0.2964198483100541,0.9998611009688277,0.393247102054938,3.90661428512057,2.220120908924864,2.648071352353344,1.235331916894804,-0.1730106197830807,-0.02086834722446228,False,False,True,False,False,False,False,"Site ID NRS18_MN_10019, Actual: 37%, Prediction: 54%"
911,63.54545455,49.61795019547542,13.92750435452458,13.92750435452458,NRS18_AL_10031,2014613,34.507343,-88.05037,2019-09-10,-0.0378301555328306,1.28810125654524,-0.8648943586852829,0.6048700440807379,2.436448500433556,0.4688488578460334,3.520226544422135,2.627821277732687,0.4948030123619885,1.116266650082953,-0.431681458971456,True,False,False,False,False,False,False,"Site ID NRS18_AL_10031, Actual: 63%, Prediction: 49%"
572,61.58333333,68.52792921783197,-6.944595887831966,6.944595887831966,NRS18_MN_10056,2014131,45.588577,-94.03795,2019-07-21,-0.2329285898940589,1.425522421720163,-0.3583475382057432,0.3834950260255761,0.3149614532491044,3.914760723431105,1.974634133840949,2.541097247430369,0.8032167657299198,-0.3919309131704387,1.526236033326866,False,False,True,False,False,False,False,"Site ID NRS18_MN_10056, Actual: 61%, Prediction: 68%"
598,52.72727273,58.41210769427745,-5.684834964277449,5.684834964277449,NRS18_NV_10192,2014231,41.466576,-117.70798,2019-07-29,1.383559958248644,0.1982211911072802,0.7321125146724092,1.863194093579642,1.455017103045259,2.180807599947372,1.420857683928542,1.232349549390521,-0.1522462599620838,-0.9806953937475271,2.498074559831704,False,False,False,True,False,False,False,"Site ID NRS18_NV_10192, Actual: 52%, Prediction: 58%"
937,21.81818182,33.68650137181208,-11.868319551812078,11.868319551812078,NRS18_MO_10026,2013476,37.2756,-92.44534,2018-09-12,-2.562043538909026,-0.5707661541777164,-0.1215873827504829,-0.7219204421708301,0.760765876142473,0.4329407830949725,3.480975778633466,3.577831861608078,0.614382230834448,0.1268444983829856,-0.1268444983829853,False,True,False,False,False,False,False,"Site ID NRS18_MO_10026, Actual: 21%, Prediction: 33%"
72,92.54545455,49.63501499638016,42.910439553619845,42.910439553619845,NRS18_MS_10014,2012995,33.37182,-88.99623,2018-07-22,2.442940022076346,0.6622603696100589,-1.376798994991309,0.6017410597492476,3.160381156288025,0.0,2.482073788405618,1.982251315271563,-0.139897153028478,0.6301200769022975,0.4867566400411503,True,False,False,False,False,False,False,"Site ID NRS18_MS_10014, Actual: 92%, Prediction: 49%"
525,50.09090909,62.64433400754664,-12.553424917546643,12.553424917546643,NRS18_WI_10248,2014678,42.903454,-90.94248,2019-09-18,0.1982211911072802,-0.9474838150795727,-0.4518114967604241,-1.057414228486381,0.0,4.152153997690342,0.6873368407086723,2.826427707607777,0.7783475345700248,-0.1982211911072808,-0.009129366107074202,False,False,True,False,False,False,False,"Site ID NRS18_WI_10248, Actual: 50%, Prediction: 62%"
44,37.90909091,54.226246443153876,-16.317155533153873,16.317155533153873,NRS18_VT_10011,2012531,42.876812,-72.690056,2018-06-05,0.688472873705038,-0.1929037613520089,-0.003912541108013962,-0.7807261456335128,2.624327757957009,0.0,2.538904144732439,1.363189569504863,0.7213340155303793,0.8498267124071346,-0.2490399685536556,False,False,False,False,False,False,False,"Site ID NRS18_VT_10011, Actual: 37%, Prediction: 54%"
736,94.54545455,64.52047473491328,30.024979815086724,30.024979815086724,NRS18_OK_10003,2012506,35.965454,-96.36807,2018-09-10,-1.411257930025779,1.073518591761375,-0.6818759756827796,-0.292334062630753,0.0,0.0,3.848268197337867,1.90194480846246,0.2065262092064548,0.3032405405761042,-0.003912541108013962,False,False,True,False,False,False,False,"Site ID NRS18_OK_10003, Actual: 94%, Prediction: 64%"
198,76.09090909,71.54363201250996,4.547277077490037,4.547277077490037,NRS18_MI_10006,2013887,46.292057,-88.94179,2019-06-25,-0.3005105883385201,-1.140922476217076,0.02739114264241484,-1.343901537067802,2.305475517637834,0.0,2.505979089860466,0.0,-1.122247951637721,-0.2329285898940589,1.037103068750459,False,False,False,False,True,False,False,"Site ID NRS18_MI_10006, Actual: 76%, Prediction: 71%"
601,27.09090909,36.8701288391588,-9.779219749158802,9.779219749158802,NRS18_CA_10108,2014319,40.130795,-121.46521,2019-08-06,1.615791323601488,-2.562043538909026,0.8840097549693624,0.1479095492076153,4.558763683574216,0.0,0.0,0.0,-1.297240240076516,1.960409290248384,-0.9556878380607187,False,False,False,False,False,True,False,"Site ID NRS18_CA_10108, Actual: 27%, Prediction: 36%"
281,43.63636364,61.92903130103113,-18.292667661031132,18.292667661031132,NRS18_KS_10029,2014670,39.754475,-95.699036,2019-09-17,-1.551810402077219,-0.3182963593039321,-0.2638656375715907,0.408887437664967,0.3529532529375415,3.928929392820764,1.746767586521377,2.637176894930164,1.149364368219849,-0.2868939169230391,0.3680993339172644,False,False,True,False,False,False,False,"Site ID NRS18_KS_10029, Actual: 43%, Prediction: 61%"
519,61.45454545,39.42715862715005,22.027386822849948,22.027386822849948,NRS18_CA_10031,2012579,38.182453,-120.70104,2018-06-12,2.058500184248501,-0.9113275990423503,0.235609511666506,-0.1058355893097044,3.387855109516434,0.2327789844851537,1.743613873713844,0.1107486942454676,0.2917888575780668,0.235609511666506,-1.019401304742814,False,False,False,False,False,True,False,"Site ID NRS18_CA_10031, Actual: 61%, Prediction: 39%"
866,76.81818182,72.67780799451758,4.140373825482428,4.140373825482428,NRS18_WY_10089,2013414,42.502457,-108.25661,2018-08-29,-1.082847381328401,-0.919258349156933,1.25876134782255,0.745821526961053,1.988871351528911,0.0,0.9132399906234936,0.09216766055882433,-1.046051217778174,-0.6818759756827797,0.2168774519214861,False,False,False,False,False,False,True,"Site ID NRS18_WY_10089, Actual: 76%, Prediction: 72%"
266,39.27272727,39.952665745910636,-0.6799384759106388,0.6799384759106388,NRS18_UT_10046,2012990,40.762093,-111.17982,2018-07-23,1.23604669515891,-1.376798994991309,1.517929159594277,0.2088730456316489,3.753643204529244,0.0,3.33811932322366,0.0,-1.409289086000716,-0.4575963646411978,-1.343901537067802,False,False,False,False,False,False,True,"Site ID NRS18_UT_10046, Actual: 39%, Prediction: 39%"
685,60.65454545,68.9038947476523,-8.249349297652302,8.249349297652302,NRS18_MN_10028,2013890,47.762978,-95.40422,2019-06-25,-0.4202571535462898,0.2517313811356405,-0.09796977300007999,0.9764850728946228,1.190721945935676,3.028999055060532,3.080092323439906,2.223886265652213,-0.2573620688069017,-0.6720358495307938,1.253021971548626,False,False,True,False,False,False,False,"Site ID NRS18_MN_10028, Actual: 60%, Prediction: 68%"
290,39.83636364,43.98096435424491,-4.144600714244909,4.144600714244909,NRS18_VT_10001,2012873,43.903507,-72.825325,2018-07-12,-0.4345463018235498,-0.8147900317427137,0.1229013409862618,-0.1360529823505466,2.509738814534024,0.2249988345618646,3.957091603203563,1.257376001590971,-0.2762503433722613,1.026001793214229,-0.7270070383462173,False,False,False,False,False,False,False,"Site ID NRS18_VT_10001, Actual: 39%, Prediction: 43%"
292,77.50909091,63.45463080314026,14.054460106859736,14.054460106859736,NRS18_IL_10016,2012938,37.57781,-88.651276,2018-07-18,-0.6655117902249702,1.097019942916533,-1.068889049109283,0.2222214212344725,1.943297229137275,0.0,4.098228792351481,1.474440820846113,-0.4900337100639998,0.2611658396064233,-0.6396925057388748,False,False,True,False,False,False,False,"Site ID NRS18_IL_10016, Actual: 77%, Prediction: 63%"
321,61.18181818,57.986667645333576,3.195150534666425,3.195150534666425,NRS18_WV_10009,2013756,38.148415,-82.210464,2019-06-11,-0.4838223291975913,0.6396925057388752,-0.5986179557338602,-0.3306684963186666,0.5284560418031393,0.0,4.542086249179206,0.671315726693004,-0.09309751608527525,0.4692124406254091,-1.720576044482675,False,False,False,False,False,False,False,"Site ID NRS18_WV_10009, Actual: 61%, Prediction: 57%"
528,59.09090909,68.49634649034232,-9.405437400342322,9.405437400342322,NRS18_WI_10049,2013513,44.470314,-90.868805,2018-09-17,-0.2517313811356402,1.116266650082954,-0.4663025420865768,0.02478190016675635,1.325335736637717,3.684191497775511,3.097007346383226,1.343760585683329,-0.4140925645357996,0.05872169716796682,0.15582539151502,False,False,True,False,False,False,False,"Site ID NRS18_WI_10049, Actual: 59%, Prediction: 68%"
618,90.09090909,79.1181533350737,10.972755754926297,10.972755754926297,NRS18_OK_11082,2012637,35.005535,-99.86689,2018-06-18,-1.116266650082953,1.015025541545802,0.2329285898940589,1.560564963897646,0.2469659511491759,1.938621511520708,0.8302582619159642,0.1918245558063622,-0.1822711309107394,-0.8312591197932995,0.4575963646411977,False,False,True,False,False,False,False,"Site ID NRS18_OK_11082, Actual: 90%, Prediction: 79%"
477,56.83333333,56.48023803706382,0.3530952929361817,0.3530952929361817,NRS18_CO_11274,2013159,37.957417,-108.84101,2018-08-04,0.6333044321781979,-1.073518591761374,1.534649579411263,0.3694952878733788,3.590326820079678,0.8525213582423378,3.104642343128644,0.6038528717484283,-0.2109005751451974,-0.7321125146724091,-0.4633965866275547,False,False,False,True,False,False,False,"Site ID NRS18_CO_11274, Actual: 56%, Prediction: 56%"
450,38.72727273,52.5225479660177,-13.795275236017694,13.795275236017694,NRS18_MT_10035,2014199,44.899277,-112.260056,2019-07-25,0.187591780411825,1.140922476217077,1.383559958248646,0.5986179557338605,3.481702608798811,0.0,0.0,0.276037644518745,-1.380411011136829,-0.5799999193022712,-0.9639566943194999,False,False,False,False,False,False,True,"Site ID NRS18_MT_10035, Actual: 38%, Prediction: 52%"
516,76.54545455,72.83975078968746,3.705703760312545,3.705703760312545,NRS18_WI_10083,2013601,45.84817,-92.051254,2018-10-01,-1.010669127535199,0.7561959214195959,-0.3224149004518846,0.579999919302269,1.077036482031713,2.278021838898558,3.428984338050775,2.352729455721718,1.146684943832494,0.0169551138747406,1.111416349830064,False,False,False,False,True,False,False,"Site ID NRS18_WI_10083, Actual: 76%, Prediction: 72%"
918,59.90909091,52.527204047191105,7.381886862808898,7.381886862808898,NRS18_NY_10010,2012547,42.234924,-78.77276,2018-06-06,0.05610903954673559,-0.1637510101421919,0.1032129469389578,-0.308707254689602,1.462452787488975,1.122184334331024,3.838528679852186,2.357319439252789,0.8098351178901865,0.984923171375538,-0.2168774519214862,False,False,False,False,False,False,False,"Site ID NRS18_NY_10010, Actual: 59%, Prediction: 52%"
792,59.72727273,47.319618705116596,12.407654024883406,12.407654024883406,NRS18_NY_10399,2013732,41.44438,-74.3813,2019-06-07,1.181881152046635,1.050595673878949,-1.050595673878948,-2.058500184248499,0.4406961414833458,0.4360568901440832,3.237153197856205,1.969206646111634,1.960202848120156,0.7896012706184755,0.5463760172364411,False,False,False,False,False,False,False,"Site ID NRS18_NY_10399, Actual: 59%, Prediction: 47%"
904,86.72727273,82.78041457054277,3.9468581594572214,3.9468581594572214,NRS18_MI_10077,2014700,44.020622,-82.99066,2019-09-24,-0.5312965158054713,2.865589884395523,-0.9806953937475271,0.0613347556845094,0.4397145134984706,4.407920398267509,1.284987254386643,0.4428780362918963,0.861065304549658,-0.02478190016675607,1.878200088083332,False,False,True,False,False,False,False,"Site ID NRS18_MI_10077, Actual: 86%, Prediction: 82%"
314,93.18181818,89.73760451698895,3.444213663011041,3.444213663011041,NRS18_IN_10021,2012941,41.265305,-86.31625,2018-07-18,-1.526236033326865,-0.06394823306720056,-0.8202549898275979,1.655541150928229,0.3159220585693396,4.336017878045853,1.618252820011336,1.284408114519278,1.375881901212482,0.2088730456316489,1.203124360466154,False,False,True,False,False,False,False,"Site ID NRS18_IN_10021, Actual: 93%, Prediction: 89%"
507,57.18181818,55.22466923858141,1.9571489414185876,1.9571489414185876,NRS18_AZ_10009,2013653,36.419296,-109.10225,2019-05-14,0.9934319872730978,-1.055135925829609,1.58757296985997,-0.082255816988273,4.484479800899106,0.0,1.087111774050014,0.0,-0.1102453904084799,-2.498074559831737,-0.802132033281529,False,False,False,True,False,False,False,"Site ID NRS18_AZ_10009, Actual: 57%, Prediction: 55%"
319,23.18181818,37.411757519106544,-14.229939339106544,14.229939339106544,NRS18_NJ_10001,2013234,41.042118,-74.0473,2018-08-13,1.087547303152986,-0.4911659875040966,-1.477886780184821,-0.1202736344002078,0.5707563622692711,0.0,2.560944148411142,1.149385475834718,1.995288343087084,0.5014919043263774,0.159786946188035,False,False,False,False,False,False,False,"Site ID NRS18_NJ_10001, Actual: 23%, Prediction: 37%"
60,42.45454545,37.75976559918672,4.694779850813276,4.694779850813276,NRS18_NY_10250,2013692,41.49693,-73.548935,2019-06-04,2.210721180450562,0.7596721627184696,-0.5373136350771975,-0.7736700923986339,0.0,0.0,4.507460010799375,0.9443263913583464,-0.02022218085647497,0.2490399685536558,-0.4604945391031161,False,False,False,False,False,False,False,"Site ID NRS18_NY_10250, Actual: 42%, Prediction: 37%"
863,91.50943396,82.66540736627759,8.844026593722404,8.844026593722404,NRS18_ND_10029,2014499,47.2348,-103.76408,2019-08-22,-2.154289423491051,-0.1189600936016699,0.3947490553169256,0.4750442089117223,0.6803382378715356,3.186421613171525,0.7937091782837794,1.6803795565083,-0.3447116780300248,-1.411257930025776,0.397570336028954,False,False,True,False,False,False,False,"Site ID NRS18_ND_10029, Actual: 91%, Prediction: 82%"
302,53.0,60.026237414713464,-7.026237414713464,7.026237414713464,NRS18_CO_10042,2013269,39.498913,-105.08652,2018-08-14,0.4202571535462898,0.0613347556845094,1.676437926138089,1.023796674310309,3.440268915452169,0.0,1.481603964887775,0.3837340235331808,-0.314665659072532,-0.7389496611875899,-0.3750863424934408,False,False,False,False,False,False,True,"Site ID NRS18_CO_10042, Actual: 53%, Prediction: 60%"
888,77.77777778,64.88598132001607,12.891796459983922,12.891796459983922,NRS18_NY_10063,2013721,41.25327,-74.37718,2019-06-06,-0.498536230334832,0.3863039275402575,-0.7736700923986372,-1.019401304742814,0.6863103530739334,0.8350476495212437,3.598007850215275,2.372091153446142,1.521657123312122,0.7771932821556448,0.2248957780538087,False,False,False,False,False,False,False,"Site ID NRS18_NY_10063, Actual: 77%, Prediction: 64%"
711,95.63636364,80.53852033758355,15.09784330241645,15.09784330241645,NRS18_WY_10052,2013519,43.618347,-104.20883,2018-09-17,-1.5431731844851,-1.337494138268569,0.6301200769022969,0.9806953937475269,2.300081007858839,0.813384805131114,0.3449193061993527,1.288639154029277,-0.05506910383516304,-1.878200088083332,0.2977828738664068,False,False,True,False,False,False,False,"Site ID NRS18_WY_10052, Actual: 95%, Prediction: 80%"
66,77.81818182,76.02414811970459,1.7940337002954152,1.7940337002954152,NRS18_AL_10039,2014026,31.382458,-85.38047,2019-07-11,0.09272929097157513,1.569440792105409,-1.509725728062544,0.5861833024002686,3.015911994705094,3.862766117782478,0.0,0.7864279918668654,-0.04768116162414054,0.5373136350771976,0.8725022462446053,True,False,False,False,False,False,False,"Site ID NRS18_AL_10039, Actual: 77%, Prediction: 76%"
682,98.16326531,76.06564803215728,22.097617277842716,22.097617277842716,NRS18_NH_10001,2014003,43.818794,-71.19524,2019-07-09,-1.501622655465908,-0.1479095492076161,-0.7423812119254038,-0.3196686030963569,2.708762354299417,0.0,2.787026582621554,0.873492870484895,1.392601590735508,1.57844201265807,0.3834950260255761,False,False,False,False,False,False,False,"Site ID NRS18_NH_10001, Actual: 98%, Prediction: 76%"
615,57.38461538,64.91404253327423,-7.529427153274227,7.529427153274227,NRS18_NY_10089,2013905,43.66568,-75.29471,2019-06-26,0.4003947848118455,0.3694952878733788,-0.1769835230795366,0.2950573732318121,2.263884983824769,0.2845474504472931,3.82741313817913,0.836266869635698,-0.6784800714092097,1.827411795114121,0.8275799469341304,False,False,False,False,False,False,False,"Site ID NRS18_NY_10089, Actual: 57%, Prediction: 64%"
568,56.33333333,58.328081953100565,-1.9947486231005627,1.9947486231005627,NRS18_NV_10026,2012866,41.696426,-115.8569,2018-07-11,0.2868939169230392,-0.8423648407545923,0.9977134809748803,1.101793380482042,0.7033219072787708,0.0,0.9825864293435155,0.1696969109310377,-1.089296174450499,-0.5955006796258713,-0.2115396690712925,False,False,False,True,False,False,False,"Site ID NRS18_NV_10026, Actual: 56%, Prediction: 58%"
603,98.0,70.5580918989494,27.4419081010506,27.4419081010506,NRS18_KS_10006,2013378,39.287968,-97.41126,2018-08-28,-0.009129366107074063,-1.130977608245158,-0.1242155114438782,0.5524425846467744,0.0,2.95188538291601,1.360955066059694,0.6883907720120535,-0.4079758899839119,-0.5463760172364409,0.3639157599174382,False,False,True,False,False,False,False,"Site ID NRS18_KS_10006, Actual: 98%, Prediction: 70%"
880,81.2962963,59.04689445005579,22.249401849944206,22.249401849944206,NRS18_OH_10006,2012608,41.796215,-80.91776,2018-06-14,-0.1242155114438784,2.394361642857753,-0.8349495794019604,-1.756024137435206,0.0,1.634213306630106,3.684909903922203,3.008710584465006,1.212374400879592,0.6333044321781979,0.5955006796258713,False,False,False,False,False,False,False,"Site ID NRS18_OH_10006, Actual: 81%, Prediction: 59%"
394,61.18181818,45.47012667734333,15.71169150265667,15.71169150265667,NRS18_SD_10544,2012732,44.125904,-103.653175,2018-06-26,0.2652162569009329,0.9272473434841705,0.7949563085989122,-0.7527287942581697,4.41686884461622,0.0,0.0,0.0,-1.17629111471243,-0.861109132807615,-0.8057354205579792,False,False,True,False,False,False,False,"Site ID NRS18_SD_10544, Actual: 61%, Prediction: 45%"
848,78.63636364,70.3974960423151,8.238867597684902,8.238867597684902,NRS18_ND_10019,2013023,46.503704,-102.75302,2018-07-25,-0.4174096849199195,-0.02739114264241456,0.366704096903665,0.3196686030963569,0.459913436767552,3.880991368837726,0.377559325208496,1.650087012001525,-0.26521984289489,-1.17145685003983,0.9152857780191331,False,False,True,False,False,False,False,"Site ID NRS18_ND_10019, Actual: 78%, Prediction: 70%"
696,48.54545455,52.15312389725313,-3.607669347253129,3.607669347253129,NRS18_CT_10009,2013441,41.395092,-73.42908,2018-09-06,0.7458215269610534,0.6301200769022975,-1.082847381328401,-0.931264111481495,0.5001314094600819,0.2275650435924376,3.37563594139846,1.093148328603696,1.979712357029999,1.050595673878947,0.2222214212344725,False,False,False,False,False,False,False,"Site ID NRS18_CT_10009, Actual: 48%, Prediction: 52%"
110,75.27272727,80.58970385534316,-5.316976585343156,5.316976585343156,NRS18_KS_10122,2014063,39.112698,-99.84059,2019-07-15,-0.92724734348417,-1.28214472123473,0.3694952878733788,0.7118028160538875,0.0,3.999831979192351,0.4562597893189508,0.855026679057618,-0.3227253031704175,-1.493616996551925,1.150981481003266,False,False,True,False,False,False,False,"Site ID NRS18_KS_10122, Actual: 75%, Prediction: 80%"
923,52.54545455,69.34721565168641,-16.80176110168641,16.80176110168641,NRS18_CO_10135,2013729,38.15817,-104.69987,2019-06-07,0.3947490553169256,-1.041579537492618,0.7561959214195959,-2.080704323037349,0.8686787682879571,0.0,0.0,0.0,-0.6594094444495339,-1.21668185296483,0.8498267124071346,False,False,True,False,False,False,False,"Site ID NRS18_CO_10135, Actual: 52%, Prediction: 69%"
442,48.87272727,38.662805311106396,10.209921958893602,10.209921958893602,NRS18_KY_10023,2013719,37.842537,-86.7463,2019-06-06,0.8386514457961225,0.3169247146190434,-1.126046868324601,-0.2787495354556975,1.076394203576216,0.893220470429485,3.939402214829266,2.803788743077877,-0.4778414522785339,0.3128133442393449,-0.4489247349303587,False,False,True,False,False,False,False,"Site ID NRS18_KY_10023, Actual: 48%, Prediction: 38%"
307,80.0,83.30946764335022,-3.3094676433502173,3.3094676433502173,NRS18_NE_10018,2012760,40.84166,-99.74438,2018-06-27,-1.440083019536669,-0.7631576084286735,0.3196686030963569,0.935295961385095,0.0,2.981030384418837,0.3269214804599531,0.517068373868456,-0.4717838389381845,-1.596838242241464,0.1822850875436902,False,False,True,False,False,False,False,"Site ID NRS18_NE_10018, Actual: 80%, Prediction: 83%"
593,96.81818182,85.85088434624078,10.967297473759231,10.967297473759231,NRS18_WY_11305,2013802,44.0533,-105.26844,2019-06-16,-0.8686920174719911,-1.397274951313137,0.7118028160538803,0.5343026573350591,0.3662108607082103,0.6836220346358394,0.110190194372813,1.272545743405744,-0.8921667363370891,-2.350851863807404,0.4779661503494934,False,False,True,False,False,False,False,"Site ID NRS18_WY_11305, Actual: 96%, Prediction: 85%"
350,94.09090909,84.6056359520687,9.485273137931301,9.485273137931301,NRS18_NE_10041,2013743,41.101025,-102.52022,2019-06-10,-1.213952485224711,-0.4575963646411975,0.728706752529385,1.150981481003266,0.801875075638876,3.315410683725676,0.2452737908251315,1.07019273873906,-0.3153119020715048,-1.893641337643102,1.006331810389458,False,False,True,False,False,False,False,"Site ID NRS18_NE_10041, Actual: 94%, Prediction: 84%"
192,90.0,78.15120902844086,11.84879097155914,11.84879097155914,NRS18_LA_10011,2012681,31.779882,-93.58421,2018-06-21,-1.848596288501409,0.2760388719040397,-1.635343271978294,1.509725728062544,3.453630755009031,0.0,1.20147102770735,1.970870578912624,0.6891336657281467,0.2652162569009334,0.7253094219165386,True,False,False,False,False,False,False,"Site ID NRS18_LA_10011, Actual: 90%, Prediction: 78%"
